id,resource_id,ts,pp1,pp2,pp3,,activity,curtain,data,device_id,distance sensor,hours_since_today,light,light sensor,operation,participant,pp3,recipient,reed sensor,sender,Temperature,ts,window
10328,HH1_outdoor,2024-08-31T15:55:20,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",26.1875,1725112520311,
10387,outdoor_sender,2024-08-31T16:41:14,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725115274565,
10402,HH1_outdoor,2024-08-31T16:53:37,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",26.625,1725112520311,
10403,HH1_outdoor,2024-08-31T16:53:37,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",26.625,1725116016864,
10468,outdoor_sender,2024-08-31T17:40:39,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725118839611,
10479,HH1_outdoor,2024-08-31T17:52:22,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",26.5625,1725116016864,
10480,HH1_outdoor,2024-08-31T17:52:22,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",26.5625,1725119542322,
10535,outdoor_sender,2024-08-31T18:40:04,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725122404742,
10550,HH1_outdoor,2024-08-31T18:51:38,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",24.4375,1725119542322,
10551,HH1_outdoor,2024-08-31T18:51:39,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",24.4375,1725123098841,
10604,outdoor_sender,2024-08-31T19:39:27,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725125967139,
10617,HH1_outdoor,2024-08-31T19:49:20,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",22.75,1725123098841,
