id,device_id,ts,activity,pp1,pp2,pp3,,participant,recipient,sender,Temperature
655,3618,2024-09-08T07:48:45,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.625
656,3623,2024-09-08T08:45:49,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",16.5625
657,3618,2024-09-08T08:47:50,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",17.5
658,3623,2024-09-08T09:44:27,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",17.75
659,3618,2024-09-08T09:47:55,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",25.6875
660,3623,2024-09-08T10:43:15,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",18.75
661,3618,2024-09-08T10:47:24,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",32.3125
662,3623,2024-09-08T11:41:46,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",20.0625
663,3618,2024-09-08T11:46:19,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",27.5
664,3623,2024-09-08T12:40:43,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",19.625
665,3618,2024-09-08T12:44:57,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",24.0
666,3623,2024-09-08T13:39:39,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",20.375
667,3618,2024-09-08T13:43:59,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",24.125
668,3623,2024-09-08T14:37:57,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",21.0
669,3618,2024-09-08T14:43:01,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",24.4375
670,3623,2024-09-08T15:36:56,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",21.25
671,3618,2024-09-08T15:42:06,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",23.375
672,3623,2024-09-08T16:35:34,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",21.4375
673,3618,2024-09-08T16:41:09,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",23.75
674,3623,2024-09-08T17:34:19,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",20.875
675,3618,2024-09-08T17:40:15,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",23.375
676,3623,2024-09-08T18:33:08,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",20.4375
677,3618,2024-09-08T18:39:18,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",22.3125
678,3618,2024-09-08T19:38:22,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.25
679,3623,2024-09-08T20:34:23,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",17.5625
680,3618,2024-09-08T20:37:22,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.8125
681,3623,2024-09-08T21:32:13,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",16.5625
682,3618,2024-09-08T21:36:26,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.875
683,3623,2024-09-08T22:30:16,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",17.4375
684,3618,2024-09-08T22:35:31,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.375
685,3623,2024-09-08T23:28:32,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",17.6875
686,3618,2024-09-08T23:34:33,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",17.75
687,3623,2024-09-09T00:27:21,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",17.4375
688,3618,2024-09-09T00:33:34,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",17.8125
689,3623,2024-09-09T01:24:55,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",17.375
690,3618,2024-09-09T01:32:36,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",17.25
691,3623,2024-09-09T02:23:30,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",17.1875
692,3618,2024-09-09T02:31:43,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",17.0625
693,3623,2024-09-09T03:22:11,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",16.9375
694,3618,2024-09-09T03:30:48,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",15.75
695,3623,2024-09-09T04:20:36,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",15.625
696,3618,2024-09-09T04:29:47,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.25
697,3623,2024-09-09T05:18:52,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",16.0
698,3618,2024-09-09T05:28:47,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.375
699,3623,2024-09-09T06:17:08,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",15.9375
700,3618,2024-09-09T06:27:52,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.0
701,3623,2024-09-09T07:15:00,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",16.125
702,3618,2024-09-09T07:26:56,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.375
703,3623,2024-09-09T08:13:38,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",16.1875
704,3618,2024-09-09T08:26:02,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",17.125
705,3623,2024-09-09T09:12:42,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",16.4375
706,3618,2024-09-09T09:25:13,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.0
707,3623,2024-09-09T10:11:29,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",16.8125
708,3618,2024-09-09T10:24:23,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.125
709,3618,2024-09-09T11:23:28,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.6875
710,3618,2024-09-09T12:22:54,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",23.375
711,3623,2024-09-09T13:17:26,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",18.5625
712,3618,2024-09-09T13:22:02,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.75
713,3623,2024-09-09T14:16:13,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",18.25
714,3618,2024-09-09T14:20:57,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.0
715,3618,2024-09-09T16:19:08,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.4375
716,3618,2024-09-09T17:18:14,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.8125
717,3618,2024-09-09T18:17:13,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.375
718,3623,2024-09-09T18:17:23,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",19.5
719,3623,2024-09-09T19:15:59,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",18.4375
720,3618,2024-09-09T19:16:17,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.625
721,3623,2024-09-09T20:14:47,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",17.5
722,3618,2024-09-09T20:15:20,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.0625
723,3623,2024-09-09T21:13:31,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",16.9375
724,3618,2024-09-09T21:14:15,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",17.4375
725,3623,2024-09-09T22:12:19,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",16.3125
726,3618,2024-09-09T22:13:12,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.5625
727,3623,2024-09-09T23:11:09,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",15.8125
728,3618,2024-09-09T23:12:13,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",15.75
729,3623,2024-09-10T00:09:59,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",16.125
730,3618,2024-09-10T00:11:19,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.25
731,3623,2024-09-10T01:08:42,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",15.9375
732,3618,2024-09-10T01:10:20,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.125
733,3623,2024-09-10T02:07:24,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",15.375
734,3618,2024-09-10T02:09:26,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",15.8125
735,3623,2024-09-10T03:06:00,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",14.9375
736,3618,2024-09-10T03:08:29,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",14.6875
737,3623,2024-09-10T04:04:52,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",14.8125
738,3618,2024-09-10T04:07:36,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",14.75
739,3623,2024-09-10T05:03:34,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",14.625
740,3618,2024-09-10T05:06:40,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",14.3125
741,3623,2024-09-10T06:02:22,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",14.3125
742,3618,2024-09-10T06:05:38,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",14.125
743,3623,2024-09-10T07:00:52,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",14.125
744,3618,2024-09-10T07:04:45,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",13.875
745,3623,2024-09-10T07:59:37,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",14.0625
746,3618,2024-09-10T08:03:43,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",13.9375
747,3623,2024-09-10T09:57:17,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",15.875
748,3618,2024-09-10T10:02:57,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.75
749,3623,2024-09-10T10:56:07,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",16.1875
750,3618,2024-09-10T11:01:53,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",23.1875
751,3623,2024-09-10T11:54:54,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",16.8125
752,3618,2024-09-10T12:01:00,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.625
753,3623,2024-09-10T12:53:39,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",17.0
754,3618,2024-09-10T12:59:47,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.0
755,3623,2024-09-10T13:52:28,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",17.25
756,3618,2024-09-10T13:58:58,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.25
757,3623,2024-09-10T14:51:21,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",16.4375
758,3618,2024-09-10T14:58:02,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.3125
759,3623,2024-09-10T15:49:44,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",15.625
760,3618,2024-09-10T15:56:59,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.75
761,3623,2024-09-10T16:48:33,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",15.125
762,3618,2024-09-10T16:56:02,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.1875
763,3623,2024-09-10T17:47:11,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",14.875
764,3618,2024-09-10T17:55:03,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.0625
765,3623,2024-09-10T18:46:11,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",14.8125
766,3618,2024-09-10T18:54:07,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",15.4375
767,3623,2024-09-10T19:44:20,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",14.75
768,3618,2024-09-10T19:53:09,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",15.125
769,3623,2024-09-10T20:43:07,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",14.625
770,3618,2024-09-10T20:52:14,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",14.9375
771,3618,2024-09-10T21:51:11,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",14.75
772,3623,2024-09-10T22:40:36,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",14.375
773,3618,2024-09-10T22:50:12,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",14.75
774,3623,2024-09-10T23:39:21,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",14.125
775,3618,2024-09-10T23:49:14,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",14.4375
776,3623,2024-09-11T00:38:13,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",14.0625
777,3618,2024-09-11T00:48:11,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",14.3125
778,3623,2024-09-11T01:37:05,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",13.125
779,3618,2024-09-11T01:47:11,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",14.4375
780,3623,2024-09-11T02:35:34,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",11.5
781,3618,2024-09-11T02:46:06,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",11.8125
782,3623,2024-09-11T03:34:18,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",12.0
783,3618,2024-09-11T03:45:11,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",11.875
784,3623,2024-09-11T04:33:05,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",11.1875
785,3618,2024-09-11T04:44:02,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",11.375
786,3623,2024-09-11T05:31:59,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",11.125
787,3618,2024-09-11T05:43:00,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",11.0625
788,3623,2024-09-11T06:30:14,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",10.8125
789,3618,2024-09-11T06:41:58,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",10.5
790,3623,2024-09-11T07:29:04,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",10.5625
791,3618,2024-09-11T07:40:56,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",10.4375
792,3623,2024-09-11T08:27:54,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",10.75
793,3618,2024-09-11T08:40:05,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",11.0
794,3623,2024-09-11T09:26:30,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",11.3125
795,3618,2024-09-11T09:39:49,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",13.5
796,3623,2024-09-11T10:25:18,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",12.8125
797,3618,2024-09-11T10:39:41,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",25.625
798,3623,2024-09-11T11:24:04,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",10.9375
799,3618,2024-09-11T11:38:16,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",22.6875
800,3623,2024-09-11T12:22:24,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",13.3125
801,3618,2024-09-11T12:37:35,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.5625
802,3623,2024-09-11T13:20:57,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",15.0625
803,3618,2024-09-11T13:36:29,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.9375
804,-1,2024-09-11T14:19:38,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",10.9375
805,3618,2024-09-11T14:35:35,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.3125
806,-1,2024-09-11T15:18:05,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",10.6875
807,3618,2024-09-11T15:34:19,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",12.125
808,-1,2024-09-11T16:16:46,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",10.6875
809,3618,2024-09-11T16:33:18,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",14.75
810,-1,2024-09-11T17:15:20,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",9.625
811,3618,2024-09-11T17:32:17,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",11.4375
812,-1,2024-09-11T18:14:15,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",10.5625
813,3618,2024-09-11T18:31:18,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",11.4375
814,-1,2024-09-11T19:13:03,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",10.625
815,3618,2024-09-11T19:30:20,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",10.8125
816,-1,2024-09-11T20:11:45,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",9.875
817,3618,2024-09-11T20:29:23,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",10.5625
818,-1,2024-09-11T21:10:36,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",9.8125
819,3618,2024-09-11T21:28:23,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",10.25
820,-1,2024-09-11T22:08:45,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",9.625
821,3618,2024-09-11T22:27:21,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",9.625
822,-1,2024-09-11T23:07:34,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",9.3125
823,3618,2024-09-11T23:26:22,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",9.8125
824,-1,2024-09-12T00:06:17,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",9.3125
825,3618,2024-09-12T00:25:21,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",9.75
826,-1,2024-09-12T01:04:29,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",9.25
827,3618,2024-09-12T01:24:27,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",10.0625
828,-1,2024-09-12T02:03:15,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",9.25
829,3618,2024-09-12T02:23:22,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",9.0625
830,-1,2024-09-12T03:01:41,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",8.5
831,3618,2024-09-12T03:22:15,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",8.4375
832,-1,2024-09-12T04:00:24,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",8.5625
833,3618,2024-09-12T04:21:18,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",8.75
834,-1,2024-09-12T04:59:09,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",8.5625
835,3618,2024-09-12T05:20:22,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",9.0
836,3618,2024-09-12T06:19:24,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",8.6875
837,-1,2024-09-12T06:56:18,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",8.5
838,3618,2024-09-12T07:18:26,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",8.25
839,-1,2024-09-12T07:54:58,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",8.375
840,3618,2024-09-12T08:17:27,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",8.75
841,-1,2024-09-12T08:53:49,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",9.25
842,3618,2024-09-12T09:16:43,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",14.625
843,-1,2024-09-12T09:52:41,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",9.6875
844,3618,2024-09-12T10:15:31,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",10.625
845,-1,2024-09-12T10:51:45,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",11.5
846,3618,2024-09-12T11:15:10,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",22.3125
847,-1,2024-09-12T11:49:56,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",12.6875
848,3618,2024-09-12T12:14:29,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.6875
849,-1,2024-09-12T12:48:39,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",10.5625
850,3618,2024-09-12T13:13:20,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",15.0
851,-1,2024-09-12T13:47:27,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",10.875
852,3618,2024-09-12T14:12:31,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.5625
853,-1,2024-09-12T14:46:14,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",12.25
854,3618,2024-09-12T15:11:38,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.8125
855,-1,2024-09-12T15:45:01,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",12.625
856,3618,2024-09-12T16:10:35,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",14.0625
857,-1,2024-09-12T16:43:52,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",11.9375
858,3618,2024-09-12T17:09:31,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",12.375
859,-1,2024-09-12T17:42:10,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",12.625
860,3618,2024-09-12T18:08:29,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",13.75
861,-1,2024-09-12T18:40:22,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",12.9375
862,3618,2024-09-12T19:07:30,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",13.4375
863,-1,2024-09-12T19:39:08,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",11.875
864,3618,2024-09-12T20:06:32,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",12.0
865,-1,2024-09-12T20:38:00,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",10.5625
866,3618,2024-09-12T21:05:27,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",11.0
867,-1,2024-09-12T21:36:47,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",9.625
868,3618,2024-09-12T22:04:26,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",10.0625
869,-1,2024-09-12T22:35:26,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",8.6875
870,3618,2024-09-12T23:03:28,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",9.4375
871,-1,2024-09-12T23:34:09,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",8.625
872,3618,2024-09-13T00:02:30,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",9.0
873,-1,2024-09-13T00:32:57,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",8.4375
874,3618,2024-09-13T01:01:36,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",8.25
875,-1,2024-09-13T01:32:06,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",7.625
876,3618,2024-09-13T02:00:36,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",7.625
877,-1,2024-09-13T02:30:00,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",7.0625
878,3618,2024-09-13T02:59:37,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",7.25
879,-1,2024-09-13T03:28:45,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",7.0625
880,3618,2024-09-13T03:58:40,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",6.8125
881,-1,2024-09-13T04:27:16,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",6.625
882,3618,2024-09-13T04:57:39,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",6.625
883,-1,2024-09-13T05:26:16,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",6.25
884,3618,2024-09-13T05:56:41,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",6.3125
885,-1,2024-09-13T06:24:25,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",6.125
886,3618,2024-09-13T06:55:39,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",6.0
887,-1,2024-09-13T07:23:10,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",6.125
888,3618,2024-09-13T07:54:37,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",6.75
889,-1,2024-09-13T08:22:09,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",7.1875
890,3618,2024-09-13T08:53:44,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",10.3125
891,-1,2024-09-13T09:20:23,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",9.875
892,3618,2024-09-13T09:54:14,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",22.375
893,-1,2024-09-13T10:19:00,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",12.75
894,3618,2024-09-13T10:53:49,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",28.6875
895,-1,2024-09-13T11:17:52,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",14.8125
896,3618,2024-09-13T11:52:41,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.125
897,-1,2024-09-13T12:16:43,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",14.875
898,3618,2024-09-13T12:51:10,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.8125
899,3618,2024-09-13T13:49:56,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",14.5
900,-1,2024-09-13T14:14:11,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",13.6875
901,3618,2024-09-13T14:49:02,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.6875
902,-1,2024-09-13T15:13:04,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",14.3125
903,3618,2024-09-13T15:48:03,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.0625
904,-1,2024-09-13T16:11:57,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",15.125
905,3618,2024-09-13T16:47:10,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",17.4375
906,-1,2024-09-13T17:10:50,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",16.0625
907,3618,2024-09-13T17:46:10,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",17.25
908,-1,2024-09-13T18:09:40,,HH3_outdoor,,,,"H3","HH_outdoor_temp","HH3_outdoor",15.375
909,3618,2024-09-13T18:45:09,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",15.8125
